"__mclCluster","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000355523","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000355523","0.066",,,"0.225",,,,"0.513","0.382"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000380942","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000380942","0.085",,,"0.094",,,,"0.591","0.547"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000371067","0.052",,,"0.159",,,,"0.53","0.458"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000373700",,,,"0.159",,,,"0.61","0.556"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000257290","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000257290",,,,,,,,"0.542","0.542"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000390265","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000390265",,,,"0.153",,,,"0.611","0.56"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000386884","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000386884",,,"0.8","0.151",,,,"0.95","0.733"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000290277","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000290277",,,,"0.159",,,,"0.41","0.328"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000428056","0.055",,"0.9",,,,,"0.925","0.279"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000288602","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000288602","0.062",,,"0.159",,,,"0.453","0.363"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000324856","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000324856","0.109",,,,,,,"0.561","0.529"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000251849","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000251849",,,,"0.159",,,,"0.407","0.324"
"1","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000286548","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000286548",,,"0.9","0.394",,,,"0.937","0.054"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000356899","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000356899","0.087",,,,,,,"0.402","0.372"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000339824","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000339824","0.073",,,,,,,"0.57","0.556"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000344456","0.083",,,,,,,"0.535","0.515"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000407586","0.084",,,"0.167",,,,"0.751","0.701"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000275493","0.089",,,"0.056",,,,"0.512","0.478"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000269305",,,,,,,,"0.469","0.469"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000463027","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000463027",,,,,,,,"0.579","0.579"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000361423","0.102",,,"0.159",,,,"0.565","0.471"
,"pp","9606.ENSP00000078429 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000078429 (pp) 9606.ENSP00000410294",,,,,,,,"0.519","0.519"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000376475","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000376475","0.088",,,,,,,"0.449","0.421"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000240851","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000240851",,,,,,,,"0.487","0.487"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000348573","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000348573","0.047",,,,,,,"0.481","0.478"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000340507","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000340507","0.044",,,,,,,"0.539","0.538"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000351250","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000351250",,,,,,,,"0.627","0.627"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000332353","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000332353",,,,,,,,"0.438","0.438"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000355812","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000355812",,,,,,,,"0.485","0.486"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000353401","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000353401","0.069",,"0.6","0.213",,,,"0.912","0.738"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000347942","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000347942",,,,,,,,"0.538","0.538"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000327077","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000327077",,,,,,,,"0.459","0.459"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000263102","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000263102",,,,,,,,"0.483","0.484"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000378725","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000378725","0.121",,,,,,,"0.489","0.443"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000357516","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000357516",,,,,,,,"0.43","0.43"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000305699","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000305699",,,,"0.117",,,,"0.526","0.486"
"1","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000376792","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000376792",,,,,,,,"0.614","0.615"
,"pp","9606.ENSP00000163416 (pp) 9606.ENSP00000267622","false","pp","9606.ENSP00000163416 (pp) 9606.ENSP00000267622","0.139",,,,,,,"0.823","0.804"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000264657","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000264657","0.11",,,"0.282",,,,"0.603","0.43"
"1","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000241416","false","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000241416",,,,,,,,"0.497","0.497"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000295025","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000295025","0.062",,"0.54","0.147","0.003",,,"0.819","0.567"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000451828","0.096",,,"0.33",,,,"0.481","0.213"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000359612","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000359612","0.062",,,"0.282",,,,"0.45","0.249"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000360266","0.069",,,"0.27",,,,"0.476","0.292"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000260947","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000260947",,,,"0.27",,,,"0.433","0.256"
"1","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000261435","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000261435",,,,"0.282",,,,"0.426","0.234"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000481570","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000481570","0.171",,,"0.11",,,,"0.408","0.263"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000358983","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000358983","0.205",,"0.9","0.875",,,,"0.991","0.252"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000430684","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000430684",,,,"0.12",,,,"0.415","0.363"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000215832","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000215832",,,,"0.341",,,,"0.411","0.144"
,"pp","9606.ENSP00000164227 (pp) 9606.ENSP00000392025","false","pp","9606.ENSP00000164227 (pp) 9606.ENSP00000392025",,,"0.8","0.495",,,,"0.963","0.664"
,"pp","9606.ENSP00000166139 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000227507","0.11",,,,,,,"0.441","0.398"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000278616","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000278616",,,,,,,,"0.404","0.405"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000385824","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000385824",,,,,,,,"0.495","0.495"
,"pp","9606.ENSP00000166139 (pp) 9606.ENSP00000262160","false","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000262160",,,,,,,,"0.421","0.421"
"1","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000341551","false","pp","9606.ENSP00000166139 (pp) 9606.ENSP00000341551",,,,"0.213",,,,"0.425","0.299"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000227507",,,,"0.13",,,,"0.464","0.409"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000320485","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000320485","0.053",,,,,,,"0.457","0.451"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000409896","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000409896",,,,"0.5",,,,"0.499",
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000355518","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000355518",,,,,,,,"0.563","0.563"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000360609","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000360609","0.062",,,"0.27",,,,"0.54","0.383"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000301067","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000301067","0.051",,,"0.056",,,,"0.419","0.404"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264731","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264731","0.064",,,,,,,"0.405","0.391"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000361021","0.062",,,,,,,"0.596","0.587"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000328848","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000328848","0.088",,,,,,,"0.417","0.387"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000215739","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000215739","0.051",,"0.9",,,,,"0.906","0.093"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264414","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264414","0.062",,"0.9","0.983",,,,"0.999","0.995"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000269305",,,,,,,,"0.783","0.783"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000344456",,,,,,,,"0.464","0.465"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000407586","0.083",,,"0.057",,,,"0.589","0.564"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000262367","0.091",,,,,,,"0.459","0.429"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000349748","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000349748","0.042",,,,,,,"0.486","0.486"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000354558",,,,"0.091",,,,"0.836","0.827"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000332973","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000332973","0.062",,"0.3",,,,,"0.453","0.235"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000360266",,,,,,,,"0.703","0.704"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000327048","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000327048",,,,,,,,"0.989","0.99"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000335153","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000335153","0.053",,,"0.27",,,,"0.815","0.755"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000418960",,,,"0.27",,,,"0.7","0.606"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000324856","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000324856","0.081",,,"0.056",,,,"0.598","0.575"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000251849","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000251849","0.085",,,"0.278",,,,"0.403","0.17"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000275493",,,,"0.27",,,,"0.661","0.555"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000261769","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000261769",,,,"0.367",,,,"0.509","0.257"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000276079","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000276079",,,,,,,,"0.416","0.416"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000329117","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000329117",,,,"0.675",,,,"0.93","0.795"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000430684","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000430684",,,,"0.873",,,,"0.998","0.986"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000451828","0.063",,,,,,,"0.97","0.97"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000287820","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000287820",,,,"0.056",,,,"0.607","0.601"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000448665","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000448665",,,,"0.27",,,,"0.536","0.391"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000260947","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000260947",,,,"0.056",,,,"0.596","0.591"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000256078","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000256078","0.062",,,"0.057",,,,"0.584","0.568"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000418915","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000418915",,,,"0.056",,,,"0.478","0.47"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000262160","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000262160","0.062",,"0.3",,,,,"0.436","0.211"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000263967",,,,"0.091",,,,"0.488","0.46"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000311032","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000311032",,,,,,,,"0.572","0.572"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000369497",,,,"0.486",,,,"0.644","0.336"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264657","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000264657","0.049",,,,,,,"0.404","0.4"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000344666","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000344666","0.049",,,,,,,"0.448","0.444"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000479618",,,,"0.061",,,,"0.519","0.509"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000384863","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000384863",,,,,,,,"0.551","0.551"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000380252","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000380252",,,"0.9","0.993",,,,"0.999","0.991"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000262948","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000262948","0.06",,,,,,,"0.43","0.419"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000305355","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000305355",,,"0.9",,,,,"0.908","0.12"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000437955","0.049",,,,,,,"0.572","0.569"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000261584","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000261584",,,,"0.87",,,,"0.998","0.986"
"1","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000277541","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000277541","0.086",,,,,,,"0.513","0.49"
"1","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000256078","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000256078",,,,"0.856",,,,"0.893","0.293"
"1","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000358548",,,,"0.744",,,,"0.768","0.134"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000340944","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000340944","0.082",,,,,,,"0.491","0.469"
"1","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000264414","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000264414","0.062",,"0.9","0.74",,,,"0.997","0.926"
,"pp","9606.ENSP00000171111 (pp) 9606.ENSP00000377001","false","pp","9606.ENSP00000171111 (pp) 9606.ENSP00000377001","0.062",,"0.9","0.147",,,,"0.926","0.186"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000363377","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000363377",,,"0.8","0.057",,,,"0.828","0.165"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000377001","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000377001","0.064",,"0.9",,,,,"0.912","0.14"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000251849","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000251849",,,,"0.454",,,,"0.525","0.166"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000360609","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000360609","0.054",,"0.9","0.227",,,,"0.942","0.308"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000293328","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000293328","0.062",,"0.9","0.225",,,,"0.952","0.423"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000344666","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000344666",,,,,,,,"0.651","0.651"
"1","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000407586","0.065",,,"0.79",,,,"0.869","0.391"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000441158","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000441158","0.063",,,,,,,"0.52","0.509"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000263121","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000263121","0.061",,,,,,,"0.642","0.635"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000263923","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000263923",,,,"0.3",,,,"0.415","0.198"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000358404","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000358404",,,,,,,,"0.456","0.456"
,"pp","9606.ENSP00000215739 (pp) 9606.ENSP00000351015","false","pp","9606.ENSP00000215739 (pp) 9606.ENSP00000351015",,,,"0.187",,,,"0.547","0.466"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000391592","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000391592","0.059",,"0.8","0.185",,,,"0.864","0.223"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000415151","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000415151","0.048",,"0.9",,,,,"0.902","0.062"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000361818","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000361818",,,"0.9",,,,,"0.932","0.351"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000385824","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000385824","0.065",,"0.8","0.282",,,,"0.924","0.503"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000227507",,,,"0.27",,,,"0.649","0.54"
"1","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000262948","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000262948","0.069","0.17","0.9","0.984",,,,"0.999","0.354"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000263826","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000263826","0.066","0.149","0.8","0.148",,,,"0.881","0.258"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000324804","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000324804","0.145",,"0.8","0.056",,,,"0.859","0.234"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000254066","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000254066",,,"0.9","0.437",,,,"0.946","0.123"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000355094","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000355094","0.072",,"0.6","0.527",,,,"0.836","0.177"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000361021","0.065",,,"0.188",,,,"0.759","0.709"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000348461","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000348461","0.062",,"0.9","0.247",,,,"0.948","0.354"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000358548","0.111",,"0.8","0.686",,,,"0.977","0.645"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000347942","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000347942","0.049",,,"0.617",,,,"0.676","0.184"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000368880",,,"0.8","0.057",,,,"0.9","0.515"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000262367",,,,"0.527",,,,"0.675","0.343"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000278616","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000278616",,,,"0.057",,,,"0.429","0.42"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000378307","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000378307",,,,"0.114",,,,"0.49","0.448"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000344456","0.066",,,"0.056",,,,"0.633","0.618"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000407586","0.111",,"0.8","0.686",,,,"0.985","0.768"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000317272","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000317272","0.062",,"0.9","0.148",,,,"0.925","0.183"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000289153","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000289153","0.062",,,"0.114",,,,"0.43","0.37"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000445306","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000445306","0.065",,"0.6","0.282",,,,"0.724","0.094"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000365891","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000365891",,,,,,,,"0.446","0.446"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000387699",,,"0.9",,,,,"0.972","0.734"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000268058","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000268058","0.073",,,"0.486",,,,"0.553","0.139"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000340944","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000340944","0.099",,"0.9","0.349",,,,"0.976","0.642"
,"pp","9606.ENSP00000215832 (pp) 9606.ENSP00000290277","false","pp","9606.ENSP00000215832 (pp) 9606.ENSP00000290277","0.066",,"0.6","0.401",,,,"0.819","0.289"
